timestamp,machine_id,temperature,vibration,pressure,rpm,voltage
2025-06-02 02:00:00,MCH_006,69.11,0.035,4.05,1622,230.23
2025-06-02 02:15:00,MCH_006,73.33,0.0442,2.99,1510,232.71
2025-06-02 02:30:00,MCH_006,78.46,0.0269,3.11,1635,232.46
2025-06-02 02:45:00,MCH_006,72.62,0.0567,3.14,2039,236.44
2025-06-02 03:00:00,MCH_006,84.67,0.0188,3.87,1459,229.9
2025-06-02 03:15:00,MCH_006,75.67,0.0392,2.72,1514,230.07
2025-06-02 03:30:00,MCH_006,68.09,0.0602,4.21,1536,230.22
2025-06-02 03:45:00,MCH_006,77.13,0.032,2.57,1567,234.12
2025-06-02 04:00:00,MCH_006,74.61,0.0645,3.25,1894,242.95
2025-06-02 04:15:00,MCH_006,79.41,0.0095,2.69,1598,223.87
2025-06-02 04:30:00,MCH_006,77.22,0.0197,3.05,1523,231.16
2025-06-02 04:45:00,MCH_006,81.39,0.0487,3.26,1569,237.04
2025-06-02 05:00:00,MCH_006,65.54,0.0547,3.74,1548,221.6
2025-06-02 05:15:00,MCH_006,81.23,0.0207,3.71,1513,237.47
2025-06-02 05:30:00,MCH_006,71.99,0.0381,3.88,1642,234.84
2025-06-02 05:45:00,MCH_006,76.07,0.0687,3.91,1629,220.77
2025-06-02 06:00:00,MCH_006,72.65,0.0259,4.38,1466,229.88
2025-06-02 06:15:00,MCH_006,62.43,0.0683,3.3,1669,228.5
2025-06-02 06:30:00,MCH_006,69.26,0.0451,3.09,1782,221.55
2025-06-02 06:45:00,MCH_006,84.55,0.0083,3.27,1840,239.37
2025-06-02 07:00:00,MCH_006,84.35,0.0403,4.28,1804,223.26
2025-06-02 07:15:00,MCH_006,76.64,0.012,2.87,1847,225.25
2025-06-02 07:30:00,MCH_006,79.39,0.045,2.86,1458,232.13
2025-06-02 07:45:00,MCH_006,80.7,0.0583,2.93,1795,224.28
2025-06-02 08:00:00,MCH_006,67.45,0.0422,4.39,1860,220.25
2025-06-02 08:15:00,MCH_006,72.77,0.0415,3.94,1875,234.49
2025-06-02 08:30:00,MCH_006,82.44,0.0451,2.76,1753,227.41
2025-06-02 08:45:00,MCH_006,72.34,0.0266,3.1,1792,238.63
2025-06-02 09:00:00,MCH_006,78.98,0.0374,3.39,1537,219.46
2025-06-02 09:15:00,MCH_006,74.85,0.0116,3.57,1740,240.7
2025-06-02 09:30:00,MCH_006,70.85,0.0279,3.76,1816,227.3
2025-06-02 09:45:00,MCH_006,66.62,0.0523,3.31,1627,224.27
2025-06-02 10:00:00,MCH_006,70.35,0.034,3.39,1663,220.65
2025-06-02 10:15:00,MCH_006,64.0,0.061,4.13,1624,226.23
2025-06-02 10:30:00,MCH_006,73.93,0.0172,3.89,1613,239.17
2025-06-02 10:45:00,MCH_006,75.72,0.0202,4.41,1627,230.94
2025-06-02 11:00:00,MCH_006,67.71,0.0344,5.06,1672,224.02
2025-06-02 11:15:00,MCH_006,72.95,0.0551,3.43,1662,237.02
2025-06-02 11:30:00,MCH_006,70.29,0.0588,3.12,1691,230.65
2025-06-02 11:45:00,MCH_006,73.44,0.0291,3.63,1605,230.32
2025-06-02 12:00:00,MCH_006,75.37,0.0314,3.62,1739,219.89
2025-06-02 12:15:00,MCH_006,79.02,0.0585,4.27,1703,232.06
2025-06-02 12:30:00,MCH_006,70.25,0.0217,4.33,1867,228.93
2025-06-02 12:45:00,MCH_006,72.0,0.0515,3.4,1748,219.79
2025-06-02 13:00:00,MCH_006,61.36,0.0381,4.0,1579,231.35
2025-06-02 13:15:00,MCH_006,79.72,0.0723,2.79,1937,228.81
2025-06-02 13:30:00,MCH_006,72.7,0.0605,3.73,1856,222.32
2025-06-02 13:45:00,MCH_006,82.28,0.0676,3.2,1626,238.64
2025-06-02 14:00:00,MCH_006,76.1,0.0529,3.44,1623,228.74
2025-06-02 14:15:00,MCH_006,70.83,0.0546,4.08,1768,225.01
2025-06-02 14:30:00,MCH_006,82.67,0.0498,3.24,1604,236.61
2025-06-02 14:45:00,MCH_006,72.81,0.0525,2.92,1698,232.45
2025-06-02 15:00:00,MCH_006,73.05,0.0592,2.67,1655,232.38
2025-06-02 15:15:00,MCH_006,59.95,0.0454,4.55,1652,232.44
2025-06-02 15:30:00,MCH_006,82.35,0.0679,3.8,1654,241.49
2025-06-02 15:45:00,MCH_006,78.8,0.0355,2.68,1568,235.33
2025-06-02 16:00:00,MCH_006,80.95,0.0089,4.72,1629,221.36
2025-06-02 16:15:00,MCH_006,83.21,0.0459,3.47,1600,232.93
2025-06-02 16:30:00,MCH_006,70.97,0.0189,3.47,1730,228.27
2025-06-02 16:45:00,MCH_006,77.85,0.042,3.64,1615,232.07
2025-06-02 17:00:00,MCH_006,74.91,0.0493,2.83,1920,232.72
2025-06-02 17:15:00,MCH_006,74.97,0.0172,3.31,1828,232.48
2025-06-02 17:30:00,MCH_006,72.28,0.0473,2.96,1868,227.4
2025-06-02 17:45:00,MCH_006,71.09,0.0795,3.48,1766,230.4
2025-06-02 18:00:00,MCH_006,78.47,0.0334,2.6,1575,225.53
2025-06-02 18:15:00,MCH_006,84.86,0.0473,4.62,1658,221.27
2025-06-02 18:30:00,MCH_006,82.0,0.0344,3.19,1728,226.17
2025-06-02 18:45:00,MCH_006,73.25,0.0149,3.29,1689,225.08
2025-06-02 19:00:00,MCH_006,75.65,0.0219,3.71,1710,226.0
2025-06-02 19:15:00,MCH_006,76.35,0.0346,3.86,1602,244.52
2025-06-02 19:30:00,MCH_006,84.24,0.029,3.89,1828,235.61
2025-06-02 19:45:00,MCH_006,80.61,0.0369,3.04,1667,232.72
2025-06-02 20:00:00,MCH_006,65.88,0.024,3.41,1546,225.9
2025-06-02 20:15:00,MCH_006,82.93,0.0527,2.38,1748,236.22
2025-06-02 20:30:00,MCH_006,74.55,0.0395,3.89,1664,227.99
2025-06-02 20:45:00,MCH_006,68.2,0.042,2.5,1785,229.04
2025-06-02 21:00:00,MCH_006,64.16,0.047,4.07,1566,224.24
2025-06-02 21:15:00,MCH_006,78.67,0.0431,3.66,1603,235.77
2025-06-02 21:30:00,MCH_006,64.63,0.0409,4.41,1574,229.11
2025-06-02 21:45:00,MCH_006,72.66,0.0462,3.88,1463,227.32
2025-06-02 22:00:00,MCH_006,68.04,0.0314,3.57,1731,239.82
2025-06-02 22:15:00,MCH_006,71.59,0.0395,2.5,1798,230.06
2025-06-02 22:30:00,MCH_006,66.41,0.0293,3.35,1646,237.59
2025-06-02 22:45:00,MCH_006,77.2,0.011,4.22,1598,220.85
2025-06-02 23:00:00,MCH_006,71.12,0.0412,3.63,1658,227.39
2025-06-02 23:15:00,MCH_006,62.55,0.0361,3.32,1597,235.54
2025-06-02 23:30:00,MCH_006,73.98,0.0469,3.76,1679,227.48
2025-06-02 23:45:00,MCH_006,69.53,0.0489,3.41,1792,231.32
2025-06-03 00:00:00,MCH_006,75.64,0.0542,3.2,1627,228.44
2025-06-03 00:15:00,MCH_006,70.94,0.0175,3.56,1694,226.12
2025-06-03 00:30:00,MCH_006,74.66,0.0367,3.9,1888,219.21
2025-06-03 00:45:00,MCH_006,76.14,0.025,3.91,1884,231.13
2025-06-03 01:00:00,MCH_006,79.73,0.035,3.79,1805,229.29
2025-06-03 01:15:00,MCH_006,74.11,0.0493,3.61,1796,233.04
2025-06-03 01:30:00,MCH_006,68.81,0.0258,3.6,1673,217.33
2025-06-03 01:45:00,MCH_006,75.03,0.0289,3.2,1602,237.94
2025-06-03 02:00:00,MCH_006,78.5,0.031,3.56,1504,235.87
2025-06-03 02:15:00,MCH_006,69.75,0.0236,5.26,1681,228.88
2025-06-03 02:30:00,MCH_006,72.97,0.0552,2.91,1663,230.02
2025-06-03 02:45:00,MCH_006,87.62,0.0412,3.06,1723,224.81
2025-06-03 03:00:00,MCH_006,84.69,0.0479,4.36,1626,226.82
2025-06-03 03:15:00,MCH_006,67.12,0.0467,3.35,1467,234.22
2025-06-03 03:30:00,MCH_006,71.97,0.0354,3.4,1882,241.58
2025-06-03 03:45:00,MCH_006,83.62,0.0183,3.66,1661,227.61
2025-06-03 04:00:00,MCH_006,80.23,0.0524,3.43,1516,222.38
2025-06-03 04:15:00,MCH_006,82.75,0.0565,3.49,1694,231.94
2025-06-03 04:30:00,MCH_006,84.62,0.0378,3.22,1668,209.24
2025-06-03 04:45:00,MCH_006,71.53,0.0283,3.18,1731,241.18
2025-06-03 05:00:00,MCH_006,81.39,0.0464,3.86,1738,235.84
2025-06-03 05:15:00,MCH_006,71.1,0.0267,3.4,1734,237.15
2025-06-03 05:30:00,MCH_006,85.03,0.0085,3.63,1925,241.59
2025-06-03 05:45:00,MCH_006,73.82,0.0613,2.77,1613,238.72
2025-06-03 06:00:00,MCH_006,72.86,0.0657,3.79,1712,228.62
2025-06-03 06:15:00,MCH_006,89.68,0.0725,3.81,1704,238.42
2025-06-03 06:30:00,MCH_006,74.07,0.0317,3.43,1579,226.72
2025-06-03 06:45:00,MCH_006,77.24,0.0521,3.92,1746,227.02
2025-06-03 07:00:00,MCH_006,73.23,0.0235,3.6,1774,217.7
2025-06-03 07:15:00,MCH_006,73.7,0.0528,2.94,1688,221.56
2025-06-03 07:30:00,MCH_006,71.81,0.0268,4.06,1627,240.53
2025-06-03 07:45:00,MCH_006,69.09,0.058,3.67,1644,226.8
2025-06-03 08:00:00,MCH_006,80.34,0.0515,3.22,1662,221.77
2025-06-03 08:15:00,MCH_006,68.69,0.0504,3.77,1691,237.03
2025-06-03 08:30:00,MCH_006,73.71,0.0542,3.76,1671,228.66
2025-06-03 08:45:00,MCH_006,78.72,0.0056,3.51,1920,228.79
2025-06-03 09:00:00,MCH_006,80.06,0.0449,3.33,1648,228.64
2025-06-03 09:15:00,MCH_006,76.64,0.0615,2.38,1800,221.44
2025-06-03 09:30:00,MCH_006,70.27,0.0305,3.9,1601,228.44
2025-06-03 09:45:00,MCH_006,74.83,0.0341,2.05,1795,238.5
2025-06-03 10:00:00,MCH_006,64.99,0.0469,3.67,1641,228.43
2025-06-03 10:15:00,MCH_006,80.09,0.0397,4.53,1495,231.25
2025-06-03 10:30:00,MCH_006,80.55,0.0426,3.56,1586,223.67
2025-06-03 10:45:00,MCH_006,81.3,0.0484,2.51,1546,226.93
2025-06-03 11:00:00,MCH_006,80.62,0.048,3.44,1946,225.88
2025-06-03 11:15:00,MCH_006,61.95,0.0467,3.01,1677,227.71
2025-06-03 11:30:00,MCH_006,73.09,0.0524,2.74,1788,235.15
2025-06-03 11:45:00,MCH_006,67.16,0.0457,3.69,1738,230.19
2025-06-03 12:00:00,MCH_006,76.25,0.031,2.78,1497,231.11
2025-06-03 12:15:00,MCH_006,76.8,0.0508,3.56,1587,222.5
2025-06-03 12:30:00,MCH_006,91.89,0.0165,3.98,1531,237.24
2025-06-03 12:45:00,MCH_006,82.97,0.0397,3.64,1654,226.45
2025-06-03 13:00:00,MCH_006,66.55,0.0419,2.85,1729,223.99
2025-06-03 13:15:00,MCH_006,82.37,0.0617,2.47,1642,226.26
2025-06-03 13:30:00,MCH_006,75.91,0.0567,3.71,1888,232.67
2025-06-03 13:45:00,MCH_006,75.7,0.0556,3.81,1761,217.28
2025-06-03 14:00:00,MCH_006,68.9,0.0138,2.76,1664,241.04
2025-06-03 14:15:00,MCH_006,88.57,0.049,2.65,1711,233.67
2025-06-03 14:30:00,MCH_006,76.72,0.0536,3.99,1629,220.0
2025-06-03 14:45:00,MCH_006,70.1,0.0349,3.82,1745,233.36
2025-06-03 15:00:00,MCH_006,72.96,0.0382,3.43,1607,226.42
2025-06-03 15:15:00,MCH_006,73.27,0.0454,2.83,1847,228.61
2025-06-03 15:30:00,MCH_006,74.51,0.041,2.74,1710,228.28
2025-06-03 15:45:00,MCH_006,81.61,0.025,3.42,1802,224.58
2025-06-03 16:00:00,MCH_006,73.24,0.0511,2.82,1740,228.47
2025-06-03 16:15:00,MCH_006,63.12,0.0445,3.83,1630,228.25
2025-06-03 16:30:00,MCH_006,75.18,0.0105,4.17,1775,226.63
2025-06-03 16:45:00,MCH_006,77.5,0.0623,3.95,1702,233.74
2025-06-03 17:00:00,MCH_006,80.04,0.0455,3.78,1631,237.34
2025-06-03 17:15:00,MCH_006,76.36,0.0365,2.27,1685,233.43
2025-06-03 17:30:00,MCH_006,74.68,0.0121,3.72,1806,231.52
2025-06-03 17:45:00,MCH_006,79.42,0.0535,4.13,1592,239.58
2025-06-03 18:00:00,MCH_006,78.06,0.0229,3.21,1713,233.03
2025-06-03 18:15:00,MCH_006,76.66,0.0351,3.08,1757,231.87
2025-06-03 18:30:00,MCH_006,74.53,0.0674,3.79,1620,229.42
2025-06-03 18:45:00,MCH_006,79.0,0.0342,2.84,1842,233.51
2025-06-03 19:00:00,MCH_006,69.11,0.0332,3.5,1649,228.05
2025-06-03 19:15:00,MCH_006,74.3,0.0152,3.45,1514,233.58
2025-06-03 19:30:00,MCH_006,71.0,0.0378,3.6,1684,234.27
2025-06-03 19:45:00,MCH_006,73.47,0.0389,2.74,1967,236.58
2025-06-03 20:00:00,MCH_006,77.75,0.0379,2.79,1729,241.6
2025-06-03 20:15:00,MCH_006,70.02,0.0687,4.16,1622,233.66
2025-06-03 20:30:00,MCH_006,79.76,0.0534,4.2,1716,231.14
2025-06-03 20:45:00,MCH_006,75.55,0.0481,3.23,1800,240.78
2025-06-03 21:00:00,MCH_006,74.05,0.0366,4.04,1725,235.62
2025-06-03 21:15:00,MCH_006,74.83,0.0468,3.18,1556,230.1
2025-06-03 21:30:00,MCH_006,79.83,0.0477,2.81,1730,233.81
2025-06-03 21:45:00,MCH_006,67.23,0.0423,4.66,1714,221.5
2025-06-03 22:00:00,MCH_006,67.8,0.0234,4.49,1577,225.71
2025-06-03 22:15:00,MCH_006,67.46,0.0513,5.2,1665,220.13
2025-06-03 22:30:00,MCH_006,69.67,0.0534,2.92,1848,223.77
2025-06-03 22:45:00,MCH_006,81.4,0.0667,4.43,1639,230.02
2025-06-03 23:00:00,MCH_006,75.82,0.0399,3.36,1574,226.63
2025-06-03 23:15:00,MCH_006,70.84,0.0294,3.76,1779,227.13
2025-06-03 23:30:00,MCH_006,71.62,0.0552,3.22,1859,231.8
2025-06-03 23:45:00,MCH_006,77.36,0.0188,3.54,1824,224.76
2025-06-04 00:00:00,MCH_006,79.53,0.0395,3.91,1571,224.52
2025-06-04 00:15:00,MCH_006,74.02,0.0474,2.45,1612,239.83
2025-06-04 00:30:00,MCH_006,68.56,0.05,3.35,1655,233.16
2025-06-04 00:45:00,MCH_006,75.36,0.0407,3.92,1641,240.61
2025-06-04 01:00:00,MCH_006,78.74,0.0264,3.5,1623,226.79
2025-06-04 01:15:00,MCH_006,84.91,0.0462,4.89,1803,228.04
2025-06-04 01:30:00,MCH_006,65.68,0.0456,4.64,1787,232.07
2025-06-04 01:45:00,MCH_006,68.03,0.0793,3.61,1808,236.0
2025-06-04 02:00:00,MCH_006,67.49,0.0537,3.47,1621,220.38
2025-06-04 02:15:00,MCH_006,80.62,0.0379,3.51,1566,229.04
2025-06-04 02:30:00,MCH_006,71.52,0.0257,3.48,1485,221.44
2025-06-04 02:45:00,MCH_006,73.24,0.0525,3.37,1745,236.04
2025-06-04 03:00:00,MCH_006,76.99,0.0464,3.95,1762,239.21
2025-06-04 03:15:00,MCH_006,79.73,0.0268,3.82,1924,228.66
2025-06-04 03:30:00,MCH_006,71.45,0.0153,3.75,1660,229.47
2025-06-04 03:45:00,MCH_006,70.44,0.0196,3.7,1726,233.53
2025-06-04 04:00:00,MCH_006,73.75,0.0404,3.44,1803,227.53
2025-06-04 04:15:00,MCH_006,74.12,0.0259,4.03,1751,233.47
2025-06-04 04:30:00,MCH_006,88.87,0.0543,3.0,1701,227.05
2025-06-04 04:45:00,MCH_006,75.98,0.0182,3.67,1870,225.0
2025-06-04 05:00:00,MCH_006,83.19,0.0675,4.02,1574,221.19
2025-06-04 05:15:00,MCH_006,65.87,0.0458,3.81,1720,224.94
2025-06-04 05:30:00,MCH_006,66.0,0.0393,3.02,1697,235.1
2025-06-04 05:45:00,MCH_006,76.12,0.0428,3.99,1857,240.97
2025-06-04 06:00:00,MCH_006,65.55,0.0296,3.65,1973,221.79
2025-06-04 06:15:00,MCH_006,80.67,0.0633,2.49,1963,227.23
2025-06-04 06:30:00,MCH_006,82.41,0.0619,3.05,1926,224.96
2025-06-04 06:45:00,MCH_006,71.07,0.0483,3.75,1767,231.72
2025-06-04 07:00:00,MCH_006,69.87,0.0414,1.57,1826,229.6
2025-06-04 07:15:00,MCH_006,67.39,0.0321,3.39,1593,222.0
2025-06-04 07:30:00,MCH_006,75.91,0.0443,2.81,1682,231.25
2025-06-04 07:45:00,MCH_006,82.59,0.037,3.1,1676,236.51
2025-06-04 08:00:00,MCH_006,80.82,0.0475,4.36,1659,234.77
2025-06-04 08:15:00,MCH_006,70.59,0.0379,2.55,1838,235.67
2025-06-04 08:30:00,MCH_006,83.49,0.0426,3.66,1523,234.98
2025-06-04 08:45:00,MCH_006,72.0,0.0212,3.03,1676,241.28
2025-06-04 09:00:00,MCH_006,77.48,0.0592,3.42,1569,234.41
2025-06-04 09:15:00,MCH_006,73.74,0.0543,2.91,1724,228.13
2025-06-04 09:30:00,MCH_006,67.62,0.0384,2.45,1772,230.6
2025-06-04 09:45:00,MCH_006,75.81,0.0091,3.4,1748,230.33
2025-06-04 10:00:00,MCH_006,78.19,0.0531,3.07,1676,222.14
2025-06-04 10:15:00,MCH_006,71.71,0.0497,3.43,1891,223.68
2025-06-04 10:30:00,MCH_006,72.26,0.0585,3.42,1672,230.07
2025-06-04 10:45:00,MCH_006,75.1,0.0467,3.08,1807,219.44
2025-06-04 11:00:00,MCH_006,66.26,0.058,3.45,1923,228.92
2025-06-04 11:15:00,MCH_006,80.61,0.0384,4.57,1684,241.03
2025-06-04 11:30:00,MCH_006,73.55,0.0161,4.24,1604,228.62
2025-06-04 11:45:00,MCH_006,78.98,0.0603,3.24,1568,223.18
2025-06-04 12:00:00,MCH_006,68.66,0.0635,3.88,1881,237.55
2025-06-04 12:15:00,MCH_006,76.81,0.0544,3.17,1595,230.29
2025-06-04 12:30:00,MCH_006,83.4,0.0496,3.46,1731,225.9
2025-06-04 12:45:00,MCH_006,74.51,0.0421,2.72,1822,221.6
2025-06-04 13:00:00,MCH_006,64.94,0.0429,2.88,1648,225.25
2025-06-04 13:15:00,MCH_006,76.9,0.0541,3.19,1619,234.98
2025-06-04 13:30:00,MCH_006,88.92,0.0537,3.68,1723,234.29
2025-06-04 13:45:00,MCH_006,76.81,0.057,2.82,1705,232.41
2025-06-04 14:00:00,MCH_006,77.67,0.0214,2.67,1916,241.51
2025-06-04 14:15:00,MCH_006,71.11,0.0408,4.2,1619,232.51
2025-06-04 14:30:00,MCH_006,80.24,0.0184,3.54,1734,233.42
2025-06-04 14:45:00,MCH_006,75.52,0.0683,3.87,1533,233.99
2025-06-04 15:00:00,MCH_006,68.04,0.0419,4.23,1794,224.57
2025-06-04 15:15:00,MCH_006,76.05,0.0126,3.82,1310,226.8
2025-06-04 15:30:00,MCH_006,79.63,0.0321,3.14,1893,215.93
2025-06-04 15:45:00,MCH_006,72.34,0.0447,3.16,1900,231.66
2025-06-04 16:00:00,MCH_006,75.07,0.0319,2.92,1788,224.67
2025-06-04 16:15:00,MCH_006,72.99,0.0305,3.05,1540,232.31
2025-06-04 16:30:00,MCH_006,76.38,0.0161,3.79,1786,227.02
2025-06-04 16:45:00,MCH_006,68.63,0.0383,3.69,1397,230.62
2025-06-04 17:00:00,MCH_006,68.14,0.0237,3.57,1685,227.13
2025-06-04 17:15:00,MCH_006,64.19,0.0401,2.99,1704,229.08
2025-06-04 17:30:00,MCH_006,58.94,0.0198,3.14,1705,229.39
2025-06-04 17:45:00,MCH_006,78.23,0.0425,4.19,1788,237.86
2025-06-04 18:00:00,MCH_006,74.51,0.0306,3.46,1793,227.0
2025-06-04 18:15:00,MCH_006,76.07,0.0188,4.22,1766,226.12
2025-06-04 18:30:00,MCH_006,67.94,0.0281,4.67,1638,238.28
2025-06-04 18:45:00,MCH_006,72.41,0.0448,4.1,1783,249.95
2025-06-04 19:00:00,MCH_006,64.55,0.0279,3.62,1506,222.49
2025-06-04 19:15:00,MCH_006,72.83,0.0266,3.34,1675,234.2
2025-06-04 19:30:00,MCH_006,70.4,0.0368,2.95,1653,229.92
2025-06-04 19:45:00,MCH_006,72.95,0.0409,3.48,1773,221.7
2025-06-04 20:00:00,MCH_006,77.12,0.0244,4.03,1685,234.01
2025-06-04 20:15:00,MCH_006,73.63,0.044,4.64,1721,227.29
2025-06-04 20:30:00,MCH_006,70.71,0.0437,3.6,1790,222.55
2025-06-04 20:45:00,MCH_006,65.21,0.0211,3.16,1560,230.76
2025-06-04 21:00:00,MCH_006,68.22,0.0097,3.81,1625,235.16
2025-06-04 21:15:00,MCH_006,75.98,0.0297,3.8,1619,227.64
2025-06-04 21:30:00,MCH_006,89.42,0.0169,3.12,1710,226.13
2025-06-04 21:45:00,MCH_006,73.9,0.0456,4.32,1807,246.09
2025-06-04 22:00:00,MCH_006,68.52,0.0421,2.47,1657,222.65
2025-06-04 22:15:00,MCH_006,71.99,0.04,3.41,1628,232.97
2025-06-04 22:30:00,MCH_006,71.59,0.0152,2.92,1875,224.24
2025-06-04 22:45:00,MCH_006,65.13,0.0391,3.62,2048,223.49
2025-06-04 23:00:00,MCH_006,69.3,0.0337,3.8,1946,235.2
2025-06-04 23:15:00,MCH_006,73.06,0.0329,3.59,1664,234.59
2025-06-04 23:30:00,MCH_006,78.25,0.0463,2.82,1523,226.75
2025-06-04 23:45:00,MCH_006,75.77,0.0484,3.0,1493,224.28
2025-06-05 00:00:00,MCH_006,77.98,0.0317,3.35,1539,226.32
2025-06-05 00:15:00,MCH_006,77.97,0.024,3.39,1574,235.13
2025-06-05 00:30:00,MCH_006,81.8,0.0117,3.79,1765,232.16
2025-06-05 00:45:00,MCH_006,66.44,0.0218,3.03,1879,220.65
2025-06-05 01:00:00,MCH_006,76.46,0.0398,4.05,1808,224.8
2025-06-05 01:15:00,MCH_006,72.31,0.0318,2.31,1695,232.35
2025-06-05 01:30:00,MCH_006,73.9,0.0594,2.94,1803,237.37
2025-06-05 01:45:00,MCH_006,71.0,0.0359,4.04,1723,224.0
2025-06-05 02:00:00,MCH_006,79.75,0.0377,3.25,1683,230.47
2025-06-05 02:15:00,MCH_006,70.33,0.0489,3.54,1538,226.07
2025-06-05 02:30:00,MCH_006,73.5,0.0327,3.8,1673,236.99
2025-06-05 02:45:00,MCH_006,66.05,0.0361,2.87,1727,231.11
2025-06-05 03:00:00,MCH_006,68.49,0.04,3.18,1608,235.19
2025-06-05 03:15:00,MCH_006,73.04,0.0654,2.81,1646,231.15
2025-06-05 03:30:00,MCH_006,80.48,0.0484,3.47,1799,234.58
2025-06-05 03:45:00,MCH_006,81.37,0.023,4.38,1714,222.11
2025-06-05 04:00:00,MCH_006,72.07,0.0313,3.5,1710,227.39
2025-06-05 04:15:00,MCH_006,61.72,0.041,3.02,1861,225.72
2025-06-05 04:30:00,MCH_006,89.69,0.0379,3.84,1634,219.43
2025-06-05 04:45:00,MCH_006,69.1,0.0295,2.44,1695,231.48
2025-06-05 05:00:00,MCH_006,69.39,0.027,2.72,1685,239.15
2025-06-05 05:15:00,MCH_006,73.87,0.0179,3.4,1640,235.09
2025-06-05 05:30:00,MCH_006,75.9,0.0433,4.03,1797,232.35
2025-06-05 05:45:00,MCH_006,72.71,0.0374,4.44,1711,215.94
2025-06-05 06:00:00,MCH_006,72.34,0.0592,2.64,1887,223.83
2025-06-05 06:15:00,MCH_006,81.67,0.0403,3.44,2039,229.97
2025-06-05 06:30:00,MCH_006,65.57,0.0319,3.15,1561,234.28
2025-06-05 06:45:00,MCH_006,78.04,0.058,4.03,1604,237.64
2025-06-05 07:00:00,MCH_006,67.32,0.0265,3.28,1556,215.84
2025-06-05 07:15:00,MCH_006,62.35,0.0307,2.82,1548,235.96
2025-06-05 07:30:00,MCH_006,75.47,0.0536,4.12,1573,222.99
2025-06-05 07:45:00,MCH_006,67.16,0.0162,3.67,1924,236.0
2025-06-05 08:00:00,MCH_006,80.95,0.019,3.7,1782,223.0
2025-06-05 08:15:00,MCH_006,70.18,0.0411,3.83,1781,228.62
2025-06-05 08:30:00,MCH_006,63.62,0.0317,3.16,1662,234.58
2025-06-05 08:45:00,MCH_006,81.33,0.0505,3.27,1629,236.38
2025-06-05 09:00:00,MCH_006,80.82,0.0414,3.23,1888,235.58
2025-06-05 09:15:00,MCH_006,80.75,0.0521,3.74,1644,238.55
2025-06-05 09:30:00,MCH_006,76.17,0.0167,3.76,1606,231.16
2025-06-05 09:45:00,MCH_006,88.94,0.0564,3.54,1687,228.08
2025-06-05 10:00:00,MCH_006,70.96,0.0516,3.86,1567,229.13
2025-06-05 10:15:00,MCH_006,52.49,0.0345,3.79,1995,231.67
2025-06-05 10:30:00,MCH_006,69.18,0.0404,4.17,1952,234.5
2025-06-05 10:45:00,MCH_006,72.52,0.02,3.33,1654,222.08
2025-06-05 11:00:00,MCH_006,67.74,0.0341,2.62,1634,233.08
2025-06-05 11:15:00,MCH_006,84.36,0.0321,3.34,1776,234.07
2025-06-05 11:30:00,MCH_006,71.15,0.0343,4.06,1672,232.83
2025-06-05 11:45:00,MCH_006,73.32,0.0518,4.12,1721,228.63
2025-06-05 12:00:00,MCH_006,72.3,0.0647,4.81,1910,230.82
2025-06-05 12:15:00,MCH_006,74.93,0.0587,3.16,1654,219.32
2025-06-05 12:30:00,MCH_006,96.31,0.0586,4.5,1855,222.74
2025-06-05 12:45:00,MCH_006,70.19,0.0283,3.41,1408,229.24
2025-06-05 13:00:00,MCH_006,81.04,0.0372,3.6,1819,230.47
2025-06-05 13:15:00,MCH_006,86.31,0.0354,3.5,1711,236.26
2025-06-05 13:30:00,MCH_006,82.17,0.0502,2.67,1812,233.86
2025-06-05 13:45:00,MCH_006,77.09,0.0264,3.26,1618,230.3
2025-06-05 14:00:00,MCH_006,68.99,0.0215,3.63,1594,230.76
2025-06-05 14:15:00,MCH_006,82.3,0.0169,3.09,1787,240.33
2025-06-05 14:30:00,MCH_006,77.19,0.0289,3.63,1812,231.1
2025-06-05 14:45:00,MCH_006,77.0,0.0678,3.04,1639,232.64
2025-06-05 15:00:00,MCH_006,66.67,0.0358,3.13,1634,231.53
2025-06-05 15:15:00,MCH_006,80.82,0.0431,3.87,1737,232.83
2025-06-05 15:30:00,MCH_006,75.67,0.0325,3.87,1630,227.1
2025-06-05 15:45:00,MCH_006,85.31,0.0468,3.68,1671,231.87
2025-06-05 16:00:00,MCH_006,68.5,0.0394,4.42,1830,230.59
2025-06-05 16:15:00,MCH_006,72.31,0.0504,3.13,1927,231.26
2025-06-05 16:30:00,MCH_006,68.69,0.0418,3.52,1650,222.99
2025-06-05 16:45:00,MCH_006,64.88,0.0319,3.99,1581,224.47
2025-06-05 17:00:00,MCH_006,73.04,0.0616,4.19,1596,233.41
2025-06-05 17:15:00,MCH_006,78.24,0.0444,2.89,1485,231.67
2025-06-05 17:30:00,MCH_006,88.3,0.0351,3.72,1692,240.7
2025-06-05 17:45:00,MCH_006,71.34,0.0533,3.69,1918,219.86
2025-06-05 18:00:00,MCH_006,71.01,0.0441,2.89,1694,228.93
2025-06-05 18:15:00,MCH_006,75.03,0.0598,4.7,1938,236.72
2025-06-05 18:30:00,MCH_006,75.41,0.0305,4.71,1625,241.3
2025-06-05 18:45:00,MCH_006,74.13,0.0431,3.8,1774,223.18
2025-06-05 19:00:00,MCH_006,79.93,0.0244,3.19,1637,229.76
2025-06-05 19:15:00,MCH_006,79.45,0.0329,3.6,1558,226.19
2025-06-05 19:30:00,MCH_006,81.33,0.058,2.44,1786,227.43
